A retail sales dataset adapted from UCL (https://archive.ics.uci.edu/dataset/352/online+retail),,,,,,,
"#InvoiceNo: a 6-digit integral number uniquely assigned to each transaction. If this code starts with letter 'c', it indicates a cancellation",,,,,,,
#StockCode: a 5-digit integral number uniquely assigned to each distinct product,,,,,,,
#Description: product name,,,,,,,
#Quantity: the quantities of each product (item) per transaction,,,,,,,
#InvoiceDate: the day and time when each transaction was generated,,,,,,,
#UnitPrice: product price per unit,,,,,,,
#CustomerID: a 5-digit integral number uniquely assigned to each customer,,,,,,,
#Country: the name of the country where each customer resides,,,,,,,
,,,,,,,
InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544599,22971,QUEENS GUARD COFFEE MUG,1,2/21/11 18:15,4.96,,United Kingdom
544599,22972,CHILDREN'S SPACEBOY MUG,1,2/21/11 18:15,3.29,,United Kingdom
544599,22974,CHILDRENS DOLLY GIRL MUG,1,2/21/11 18:15,3.29,,United Kingdom
544599,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2/21/11 18:15,2.46,,United Kingdom
544599,22983,CARD BILLBOARD FONT,1,2/21/11 18:15,0.83,,United Kingdom
544599,21218,RED SPOTTY BISCUIT TIN,1,2/21/11 18:15,8.29,,United Kingdom
544599,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2/21/11 18:15,3.29,,United Kingdom
544599,21314,SMALL GLASS HEART TRINKET POT,1,2/21/11 18:15,4.13,,United Kingdom
544599,21366,MIRRORED WALL ART PHOTO FRAMES,1,2/21/11 18:15,8.29,,United Kingdom
544599,21385,IVORY HANGING DECORATION  HEART,4,2/21/11 18:15,1.63,,United Kingdom
544599,21390,FILIGRIS HEART WITH BUTTERFLY,1,2/21/11 18:15,2.46,,United Kingdom
544599,21408,SPOTTY PINK DUCK DOORSTOP,1,2/21/11 18:15,8.29,,United Kingdom
544599,21155,RED RETROSPOT PEG BAG,3,2/21/11 18:15,2.55,,United Kingdom
544600,21116,OWL DOORSTOP,9,2/22/11 8:24,4.95,18061,United Kingdom
544600,21523,DOORMAT FANCY FONT HOME SWEET HOME,8,2/22/11 8:24,7.95,18061,United Kingdom
544601,22436,12 COLOURED PARTY BALLOONS,20,2/22/11 9:00,0.65,16638,United Kingdom
544601,22437,SET OF 9 BLACK SKULL BALLOONS,20,2/22/11 9:00,0.85,16638,United Kingdom
544601,22439,6 ROCKET BALLOONS ,24,2/22/11 9:00,0.65,16638,United Kingdom
544601,22440,BALLOON WATER BOMB PACK OF 35,20,2/22/11 9:00,0.42,16638,United Kingdom
544601,21829,DINOSAUR KEYRINGS ASSORTED,36,2/22/11 9:00,0.21,16638,United Kingdom
544601,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2/22/11 9:00,1.25,16638,United Kingdom
544601,20749,ASSORTED COLOUR MINI CASES,2,2/22/11 9:00,7.95,16638,United Kingdom
544601,20750,RED RETROSPOT MINI CASES,2,2/22/11 9:00,7.95,16638,United Kingdom
544601,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2/22/11 9:00,3.25,16638,United Kingdom
544601,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2/22/11 9:00,3.25,16638,United Kingdom
544601,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2/22/11 9:00,3.25,16638,United Kingdom
544601,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2/22/11 9:00,3.75,16638,United Kingdom
544601,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2/22/11 9:00,5.95,16638,United Kingdom
544601,85014B,RED RETROSPOT UMBRELLA,3,2/22/11 9:00,5.95,16638,United Kingdom
544601,23230,WRAP ALPHABET DESIGN,25,2/22/11 9:00,0.42,16638,United Kingdom
544601,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2/22/11 9:00,2.1,16638,United Kingdom
544601,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2/22/11 9:00,7.95,16638,United Kingdom
544607,22961,JAM MAKING SET PRINTED,12,2/22/11 10:00,1.45,13862,United Kingdom
C544608,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2/22/11 10:00,1.65,15290,United Kingdom
C544609,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,-3,2/22/11 10:03,2.1,12494,France
544610,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2/22/11 10:09,1.25,16912,United Kingdom
544610,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2/22/11 10:09,1.25,16912,United Kingdom
544610,22766,PHOTO FRAME CORNICE,8,2/22/11 10:09,2.95,16912,United Kingdom
544610,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2/22/11 10:09,1.25,16912,United Kingdom
544610,22779,WOODEN OWLS LIGHT GARLAND ,4,2/22/11 10:09,4.25,16912,United Kingdom
550001,22801,ANTIQUE GLASS PEDESTAL BOWL,4,4/14/11 9:28,3.75,17704,United Kingdom
550001,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,4/14/11 9:28,4.95,17704,United Kingdom
550002,POST,POSTAGE,1,4/14/11 9:30,18,12709,Germany
550002,20658,RED RETROSPOT LUGGAGE TAG,40,4/14/11 9:30,1.25,12709,Germany
550003,84978,HANGING HEART JAR T-LIGHT HOLDER,72,4/14/11 9:43,1.06,14428,United Kingdom
550003,84658,WHITE STITCHED CUSHION COVER,4,4/14/11 9:43,6.95,14428,United Kingdom
550003,22423,REGENCY CAKESTAND 3 TIER,1,4/14/11 9:43,12.75,14428,United Kingdom
550003,22595,GINGHAM HEART DECORATION,12,4/14/11 9:43,0.85,14428,United Kingdom
550004,22647,CERAMIC LOVE HEART MONEY BANK,12,4/14/11 9:56,1.45,12569,Germany
550004,22649,STRAWBERRY FAIRY CAKE TEAPOT,16,4/14/11 9:56,4.95,12569,Germany
550004,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,4/14/11 9:56,1.49,12569,Germany
550004,22922,FRIDGE MAGNETS US DINER ASSORTED,24,4/14/11 9:56,0.85,12569,Germany
550004,22064,PINK DOUGHNUT TRINKET POT ,12,4/14/11 9:56,1.65,12569,Germany
550004,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,4/14/11 9:56,4.95,12569,Germany
550004,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,4/14/11 9:56,0.85,12569,Germany
550004,21218,RED SPOTTY BISCUIT TIN,6,4/14/11 9:56,3.75,12569,Germany
550004,POST,POSTAGE,4,4/14/11 9:56,18,12569,Germany
550005,23199,JUMBO BAG APPLES,100,4/14/11 9:58,1.65,17677,United Kingdom
550005,23206,LUNCH BAG APPLE DESIGN,100,4/14/11 9:58,1.45,17677,United Kingdom
550006,22788,BROCANTE COAT RACK,2,4/14/11 10:10,9.95,17841,United Kingdom
550006,22692,DOORMAT WELCOME TO OUR HOME,1,4/14/11 10:10,7.95,17841,United Kingdom
550006,22499,WOODEN UNION JACK BUNTING,3,4/14/11 10:10,5.95,17841,United Kingdom
550006,21935,SUKI  SHOULDER BAG,1,4/14/11 10:10,1.65,17841,United Kingdom
550006,22776,SWEETHEART CAKESTAND 3 TIER,1,4/14/11 10:10,9.95,17841,United Kingdom
550006,85114B,IVORY ENCHANTED FOREST PLACEMAT,8,4/14/11 10:10,1.65,17841,United Kingdom
550006,22241,GARLAND WOODEN HAPPY EASTER,4,4/14/11 10:10,1.25,17841,United Kingdom
550006,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,4/14/11 10:10,1.25,17841,United Kingdom
550136,22521,CHILDS GARDEN TROWEL PINK,12,4/14/11 13:56,0.85,16957,United Kingdom
550136,21128,GOLD FISHING GNOME,6,4/14/11 13:56,6.95,16957,United Kingdom
550136,21129,SILVER FISHING GNOME ,6,4/14/11 13:56,6.95,16957,United Kingdom
550136,22501,PICNIC BASKET WICKER LARGE,4,4/14/11 13:56,9.95,16957,United Kingdom
550136,22502,PICNIC BASKET WICKER SMALL,4,4/14/11 13:56,5.95,16957,United Kingdom
550136,21172,PARTY METAL SIGN ,12,4/14/11 13:56,1.45,16957,United Kingdom
550136,47566,PARTY BUNTING,4,4/14/11 13:56,4.95,16957,United Kingdom
550137,48185,DOORMAT FAIRY CAKE,2,4/14/11 13:59,7.95,12477,Germany
550137,48138,DOORMAT UNION FLAG,2,4/14/11 13:59,7.95,12477,Germany
550137,48188,DOORMAT WELCOME PUPPIES,2,4/14/11 13:59,7.95,12477,Germany
550137,22962,JAM JAR WITH PINK LID,12,4/14/11 13:59,0.85,12477,Germany
550137,22446,PIN CUSHION BABUSHKA PINK,12,4/14/11 13:59,3.35,12477,Germany
550137,22447,PIN CUSHION BABUSHKA BLUE,6,4/14/11 13:59,3.35,12477,Germany
550137,22453,MEASURING TAPE BABUSHKA BLUE,6,4/14/11 13:59,2.95,12477,Germany
550137,21257,VICTORIAN SEWING BOX MEDIUM,2,4/14/11 13:59,7.95,12477,Germany
550137,22070,SMALL RED RETROSPOT MUG IN BOX ,6,4/14/11 13:59,3.75,12477,Germany
550137,21877,HOME SWEET HOME MUG,12,4/14/11 13:59,1.25,12477,Germany
550137,21564,PINK  HEART SHAPE LOVE BUCKET ,36,4/14/11 13:59,2.95,12477,Germany
550137,21563,RED HEART SHAPE LOVE BUCKET ,36,4/14/11 13:59,2.95,12477,Germany
550137,22354,RETROSPOT PADDED SEAT CUSHION,5,4/14/11 13:59,3.75,12477,Germany
550138,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,4/14/11 14:02,1.25,12841,United Kingdom
550138,47566B,TEA TIME PARTY BUNTING,3,4/14/11 14:02,4.95,12841,United Kingdom
550138,47566,PARTY BUNTING,7,4/14/11 14:02,4.95,12841,United Kingdom
550138,22998,TRAVEL CARD WALLET KEEP CALM,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,22997,TRAVEL CARD WALLET UNION JACK,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,22994,TRAVEL CARD WALLET RETROSPOT,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,23004,TRAVEL CARD WALLET PANTRY,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,23002,TRAVEL CARD WALLET SKULLS,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,22224,WHITE LOVEBIRD LANTERN,4,4/14/11 14:02,2.95,12841,United Kingdom
550138,22980,PANTRY SCRUBBING BRUSH,1,4/14/11 14:02,1.65,12841,United Kingdom
550138,22979,PANTRY WASHING UP BRUSH,1,4/14/11 14:02,1.45,12841,United Kingdom
550138,22248,DECORATION  PINK CHICK MAGIC GARDEN,5,4/14/11 14:02,0.85,12841,United Kingdom
550138,22249,DECORATION WHITE CHICK MAGIC GARDEN,6,4/14/11 14:02,0.85,12841,United Kingdom
550138,85202,HANGING WOOD AND FELT HEART,4,4/14/11 14:02,0.42,12841,United Kingdom
550138,85203,HANGING WOOD AND FELT BUTTERFLY ,5,4/14/11 14:02,0.42,12841,United Kingdom
550138,22582,PACK OF 6 SWEETIE GIFT BOXES,1,4/14/11 14:02,2.55,12841,United Kingdom
550138,21446,12 RED ROSE PEG PLACE SETTINGS,10,4/14/11 14:02,1.25,12841,United Kingdom
550138,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,6,4/14/11 14:02,0.85,12841,United Kingdom
550138,22251,BIRDHOUSE DECORATION MAGIC GARDEN,4,4/14/11 14:02,1.25,12841,United Kingdom
550138,47422,ASSORTED MONKEY SUCTION CUP HOOK,2,4/14/11 14:02,0.42,12841,United Kingdom
550138,47422,ASSORTED MONKEY SUCTION CUP HOOK,2,4/14/11 14:02,0.42,12841,United Kingdom
550138,47422,ASSORTED MONKEY SUCTION CUP HOOK,2,4/14/11 14:02,0.42,12841,United Kingdom
550138,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,4/14/11 14:02,3.95,12841,United Kingdom
550138,15036,ASSORTED COLOURS SILK FAN,24,4/14/11 14:02,0.83,12841,United Kingdom
550138,22084,PAPER CHAIN KIT EMPIRE,4,4/14/11 14:02,2.95,12841,United Kingdom
550138,22960,JAM MAKING SET WITH JARS,1,4/14/11 14:02,4.25,12841,United Kingdom
550138,22907,PACK OF 20 NAPKINS PANTRY DESIGN,4,4/14/11 14:02,0.85,12841,United Kingdom
550144,23051,RECYCLED ACAPULCO MAT BLUE,1,4/14/11 14:14,8.25,16520,United Kingdom
550144,23050,RECYCLED ACAPULCO MAT GREEN,1,4/14/11 14:14,8.25,16520,United Kingdom
550144,20961,STRAWBERRY BATH SPONGE ,4,4/14/11 14:14,1.25,16520,United Kingdom
550144,22607,WOODEN ROUNDERS GARDEN SET ,1,4/14/11 14:14,9.95,16520,United Kingdom
550144,22832,BROCANTE SHELF WITH HOOKS,1,4/14/11 14:14,10.75,16520,United Kingdom
550144,22919,HERB MARKER MINT,12,4/14/11 14:14,0.65,16520,United Kingdom
550144,23184,BULL DOG BOTTLE OPENER,1,4/14/11 14:14,4.95,16520,United Kingdom
550144,82582,AREA PATROLLED METAL SIGN,12,4/14/11 14:14,2.1,16520,United Kingdom
550144,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,21166,COOK WITH WINE METAL SIGN ,2,4/14/11 14:14,2.08,16520,United Kingdom
550144,21169,YOU'RE CONFUSING ME METAL SIGN ,1,4/14/11 14:14,1.69,16520,United Kingdom
550144,21908,CHOCOLATE THIS WAY METAL SIGN,2,4/14/11 14:14,2.1,16520,United Kingdom
550144,21905,MORE BUTTER METAL SIGN ,1,4/14/11 14:14,2.1,16520,United Kingdom
550144,21907,I'M ON HOLIDAY METAL SIGN,2,4/14/11 14:14,2.1,16520,United Kingdom
550144,21181,PLEASE ONE PERSON METAL SIGN,2,4/14/11 14:14,2.1,16520,United Kingdom
550144,21175,GIN + TONIC DIET METAL SIGN,2,4/14/11 14:14,2.55,16520,United Kingdom
550144,84974,S/2 ZINC HEART DESIGN PLANTERS,1,4/14/11 14:14,9.95,16520,United Kingdom
550144,47504K,ENGLISH ROSE GARDEN SECATEURS,2,4/14/11 14:14,1.95,16520,United Kingdom
550144,22090,PAPER BUNTING RETROSPOT,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,22088,PAPER BUNTING COLOURED LACE,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,4/14/11 14:14,0.65,16520,United Kingdom
550144,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,4/14/11 14:14,1.25,16520,United Kingdom
550144,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2,4/14/11 14:14,1.25,16520,United Kingdom
550144,21713,CITRONELLA CANDLE FLOWERPOT,4,4/14/11 14:14,2.1,16520,United Kingdom
550144,21172,PARTY METAL SIGN ,5,4/14/11 14:14,1.45,16520,United Kingdom
550144,23182,TOILET SIGN OCCUPIED OR VACANT,4,4/14/11 14:14,0.83,16520,United Kingdom
550144,22084,PAPER CHAIN KIT EMPIRE,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,22502,PICNIC BASKET WICKER SMALL,1,4/14/11 14:14,5.95,16520,United Kingdom
550144,22669,RED BABY BUNTING ,3,4/14/11 14:14,2.95,16520,United Kingdom
550144,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,21086,SET/6 RED SPOTTY PAPER CUPS,6,4/14/11 14:14,0.65,16520,United Kingdom
550144,21912,VINTAGE SNAKES & LADDERS,1,4/14/11 14:14,3.75,16520,United Kingdom
550144,22550,HOLIDAY FUN LUDO,1,4/14/11 14:14,3.75,16520,United Kingdom
550144,22659,LUNCH BOX I LOVE LONDON,2,4/14/11 14:14,1.95,16520,United Kingdom
550144,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,4/14/11 14:14,2.55,16520,United Kingdom
550144,21094,SET/6 RED SPOTTY PAPER PLATES,6,4/14/11 14:14,0.85,16520,United Kingdom
550144,22628,PICNIC BOXES SET OF 3 RETROSPOT ,2,4/14/11 14:14,4.95,16520,United Kingdom
550144,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,3,4/14/11 14:14,1.25,16520,United Kingdom
550144,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,4/14/11 14:14,2.55,16520,United Kingdom
550144,22548,HEADS AND TAILS SPORTING FUN,2,4/14/11 14:14,1.25,16520,United Kingdom
550144,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,4/14/11 14:14,2.95,16520,United Kingdom
550144,21937,STRAWBERRY   PICNIC BAG,1,4/14/11 14:14,2.95,16520,United Kingdom
550144,21936,RED RETROSPOT PICNIC BAG,2,4/14/11 14:14,2.95,16520,United Kingdom
550144,85099B,JUMBO BAG RED RETROSPOT,3,4/14/11 14:14,2.08,16520,United Kingdom
550144,20725,LUNCH BAG RED RETROSPOT,4,4/14/11 14:14,1.65,16520,United Kingdom
550144,23206,LUNCH BAG APPLE DESIGN,2,4/14/11 14:14,1.65,16520,United Kingdom
550144,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,4/14/11 14:14,1.65,16520,United Kingdom
550144,20727,LUNCH BAG  BLACK SKULL.,2,4/14/11 14:14,1.65,16520,United Kingdom
550144,22384,LUNCH BAG PINK POLKADOT,3,4/14/11 14:14,1.65,16520,United Kingdom
550144,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,4/14/11 14:14,2.08,16520,United Kingdom
550144,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,4/14/11 14:14,2.08,16520,United Kingdom
550144,21930,JUMBO STORAGE BAG SKULLS,1,4/14/11 14:14,2.08,16520,United Kingdom
550144,85099F,JUMBO BAG STRAWBERRY,2,4/14/11 14:14,2.08,16520,United Kingdom
550144,22501,PICNIC BASKET WICKER LARGE,1,4/14/11 14:14,9.95,16520,United Kingdom
550145,22992,REVOLVER WOODEN RULER ,12,4/14/11 14:15,1.95,12637,France
550145,22991,GIRAFFE WOODEN RULER,12,4/14/11 14:15,1.95,12637,France
550145,23052,RECYCLED ACAPULCO MAT TURQUOISE,4,4/14/11 14:15,8.25,12637,France
550145,23049,RECYCLED ACAPULCO MAT RED,2,4/14/11 14:15,8.25,12637,France
550145,23053,RECYCLED ACAPULCO MAT PINK,4,4/14/11 14:15,8.25,12637,France
550145,23054,RECYCLED ACAPULCO MAT LAVENDER,2,4/14/11 14:15,8.25,12637,France
550145,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/14/11 14:15,1.65,12637,France
550145,22663,JUMBO BAG DOLLY GIRL DESIGN,10,4/14/11 14:15,2.08,12637,France
550145,22662,LUNCH BAG DOLLY GIRL DESIGN,10,4/14/11 14:15,1.65,12637,France
550145,22859,EASTER TIN BUNNY BOUQUET,6,4/14/11 14:15,1.65,12637,France
550145,85059,FRENCH ENAMEL WATER BASIN,4,4/14/11 14:15,3.75,12637,France
550145,22492,MINI PAINT SET VINTAGE ,36,4/14/11 14:15,0.65,12637,France
550145,22962,JAM JAR WITH PINK LID,12,4/14/11 14:15,0.85,12637,France
550145,22692,DOORMAT WELCOME TO OUR HOME,2,4/14/11 14:15,7.95,12637,France
550145,22963,JAM JAR WITH GREEN LID,12,4/14/11 14:15,0.85,12637,France
550145,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,4/14/11 14:15,5.95,12637,France
550145,22728,ALARM CLOCK BAKELIKE PINK,12,4/14/11 14:15,3.75,12637,France
550145,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,4/14/11 14:15,3.75,12637,France
550145,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/14/11 14:15,3.75,12637,France
550145,22727,ALARM CLOCK BAKELIKE RED ,8,4/14/11 14:15,3.75,12637,France
550161,22956,36 FOIL HEART CAKE CASES,6,4/14/11 15:58,2.1,14154,United Kingdom
550161,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,4/14/11 15:58,8.5,14154,United Kingdom
550161,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,4/14/11 15:58,6.75,14154,United Kingdom
550161,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,4/14/11 15:58,8.5,14154,United Kingdom
550161,22796,PHOTO FRAME 3 CLASSIC HANGING,2,4/14/11 15:58,9.95,14154,United Kingdom
550161,22768,FAMILY PHOTO FRAME CORNICE,2,4/14/11 15:58,9.95,14154,United Kingdom
550161,22767,TRIPLE PHOTO FRAME CORNICE ,2,4/14/11 15:58,9.95,14154,United Kingdom
550161,22766,PHOTO FRAME CORNICE,8,4/14/11 15:58,2.95,14154,United Kingdom
550161,84879,ASSORTED COLOUR BIRD ORNAMENT,16,4/14/11 15:58,1.69,14154,United Kingdom
550161,22831,WHITE BROCANTE SOAP DISH,6,4/14/11 15:58,2.95,14154,United Kingdom
550162,21231,SWEETHEART CERAMIC TRINKET BOX,12,4/14/11 16:23,1.25,12569,Germany
550162,21232,STRAWBERRY CERAMIC TRINKET BOX,12,4/14/11 16:23,1.25,12569,Germany
550162,22067,CHOC TRUFFLE GOLD TRINKET POT ,12,4/14/11 16:23,1.65,12569,Germany
550162,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,4/14/11 16:23,2.95,12569,Germany
550162,22135,MINI LADLE LOVE HEART PINK,12,4/14/11 16:23,0.42,12569,Germany
550162,21558,SKULL LUNCH BOX WITH CUTLERY ,6,4/14/11 16:23,2.55,12569,Germany
550162,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,4/14/11 16:23,2.25,12569,Germany
550162,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,4/14/11 16:23,2.25,12569,Germany
550162,POST,POSTAGE,2,4/14/11 16:23,18,12569,Germany
550163,84991,60 TEATIME FAIRY CAKE CASES,24,4/14/11 16:26,0.55,14154,United Kingdom
550163,21212,PACK OF 72 RETROSPOT CAKE CASES,24,4/14/11 16:26,0.55,14154,United Kingdom
550163,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,22730,ALARM CLOCK BAKELIKE IVORY,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,22729,ALARM CLOCK BAKELIKE ORANGE,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,22728,ALARM CLOCK BAKELIKE PINK,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,22727,ALARM CLOCK BAKELIKE RED ,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,71053,WHITE METAL LANTERN,4,4/14/11 16:26,3.75,14154,United Kingdom
550163,22465,HANGING METAL STAR LANTERN,12,4/14/11 16:26,1.65,14154,United Kingdom
550163,22464,HANGING METAL HEART LANTERN,12,4/14/11 16:26,1.65,14154,United Kingdom
550163,22826,LOVE SEAT ANTIQUE WHITE METAL,1,4/14/11 16:26,195,14154,United Kingdom
550163,22432,WATERING CAN PINK BUNNY,6,4/14/11 16:26,1.95,14154,United Kingdom
550163,22433,WATERING CAN GREEN DINOSAUR,6,4/14/11 16:26,1.95,14154,United Kingdom
550169,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,4/14/11 16:41,2.08,14482,United Kingdom
550169,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,4/14/11 16:41,2.08,14482,United Kingdom
550169,22386,JUMBO BAG PINK POLKADOT,20,4/14/11 16:41,2.08,14482,United Kingdom
550169,21931,JUMBO STORAGE BAG SUKI,20,4/14/11 16:41,2.08,14482,United Kingdom
550169,22381,TOY TIDY PINK POLKADOT,5,4/14/11 16:41,2.1,14482,United Kingdom
C550168,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,4/14/11 16:41,0.83,14339,United Kingdom
C550170,22960,JAM MAKING SET WITH JARS,-3,4/14/11 16:43,4.25,17017,United Kingdom
C550171,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1,4/14/11 16:53,1.25,12585,Germany
C550172,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,-3,4/14/11 16:54,0.39,17440,United Kingdom
550173,22303,COFFEE MUG APPLES DESIGN,12,4/14/11 16:58,2.55,15235,United Kingdom
550173,22963,JAM JAR WITH GREEN LID,12,4/14/11 16:58,0.85,15235,United Kingdom
550173,22962,JAM JAR WITH PINK LID,12,4/14/11 16:58,0.85,15235,United Kingdom
550173,22960,JAM MAKING SET WITH JARS,6,4/14/11 16:58,4.25,15235,United Kingdom
550173,23008,DOLLY GIRL BABY GIFT SET,1,4/14/11 16:58,16.95,15235,United Kingdom
550173,23007, SPACEBOY BABY GIFT SET,1,4/14/11 16:58,16.95,15235,United Kingdom
550173,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,4/14/11 16:58,1.25,15235,United Kingdom
550173,84563A,PINK & WHITE BREAKFAST TRAY,8,4/14/11 16:58,2.95,15235,United Kingdom
550173,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,4/14/11 16:58,3.75,15235,United Kingdom
C550174,22228,BUNNY WOODEN PAINTED WITH BIRD ,-2,4/14/11 17:07,0.85,16394,United Kingdom
C550174,22229,BUNNY WOODEN PAINTED WITH FLOWER ,-2,4/14/11 17:07,0.85,16394,United Kingdom
C550174,22997,TRAVEL CARD WALLET UNION JACK,-2,4/14/11 17:07,0.42,16394,United Kingdom
C550174,23004,TRAVEL CARD WALLET PANTRY,-6,4/14/11 17:07,0.42,16394,United Kingdom
C550174,23002,TRAVEL CARD WALLET SKULLS,-8,4/14/11 17:07,0.42,16394,United Kingdom
C550174,20983,12 PENCILS TALL TUBE RED RETROSPOT,-2,4/14/11 17:07,0.85,16394,United Kingdom
C550176,22768,FAMILY PHOTO FRAME CORNICE,-1,4/14/11 17:13,9.95,14619,United Kingdom
C550176,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,4/14/11 17:13,0.83,14619,United Kingdom
C550177,20726,LUNCH BAG WOODLAND,-2,4/14/11 17:17,1.65,13534,United Kingdom
550178,20719,WOODLAND CHARLOTTE BAG,20,4/14/11 17:25,0.85,12662,Germany
550178,20726,LUNCH BAG WOODLAND,20,4/14/11 17:25,1.65,12662,Germany
550178,22175,PINK OWL SOFT TOY,6,4/14/11 17:25,2.95,12662,Germany
550178,22176,BLUE OWL SOFT TOY,6,4/14/11 17:25,2.95,12662,Germany
550178,21680,WOODLAND  STICKERS,12,4/14/11 17:25,0.85,12662,Germany
550178,21981,PACK OF 12 WOODLAND TISSUES ,24,4/14/11 17:25,0.29,12662,Germany
550178,22334,DINOSAUR PARTY BAG + STICKER SET,8,4/14/11 17:25,1.65,12662,Germany
550178,22331,WOODLAND PARTY BAG + STICKER SET,8,4/14/11 17:25,1.65,12662,Germany
550178,20750,RED RETROSPOT MINI CASES,4,4/14/11 17:25,7.95,12662,Germany
550178,22894,TABLECLOTH RED APPLES DESIGN ,2,4/14/11 17:25,9.95,12662,Germany
550178,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,4/14/11 17:25,4.15,12662,Germany
550178,22148,EASTER CRAFT 4 CHICKS ,12,4/14/11 17:25,1.95,12662,Germany
550178,22320,BIRDS MOBILE VINTAGE DESIGN,3,4/14/11 17:25,5.95,12662,Germany
550178,22318,FIVE HEART HANGING DECORATION,6,4/14/11 17:25,2.95,12662,Germany
550178,21936,RED RETROSPOT PICNIC BAG,5,4/14/11 17:25,2.95,12662,Germany
550178,21238,RED RETROSPOT CUP,8,4/14/11 17:25,0.85,12662,Germany
550178,21239,PINK  POLKADOT CUP,8,4/14/11 17:25,0.85,12662,Germany
550178,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/14/11 17:25,2.08,12662,Germany
550178,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,4/14/11 17:25,1.25,12662,Germany
